First Detection (Seconds)
12.16972222
12.16972222
12.17027778
12.17361111
12.18
12.18111111
12.19583333
12.20083333
12.20472222
12.205
12.205
12.21333333
12.22194444
12.22222222
12.22333333
12.23027778
12.2325
12.23388889
12.235
12.23888889
12.24055556
12.24083333
12.24805556
12.255
12.255
12.25861111
12.25916667
12.26138889
12.26638889
12.28305556
12.28361111
12.28416667
12.29416667
12.29694444
12.30305556
12.30472222
12.30972222
12.31444444
12.3175
12.3175
12.31861111
12.32055556
12.32777778
12.32805556
12.33111111
12.34027778
12.34055556
12.35027778
12.35166667
12.3525
12.35638889
12.3575
12.36083333
12.36277778
12.36388889
12.36444444
12.36611111
12.37361111
12.37805556
12.37833333
12.38
12.38083333
12.38444444
12.39083333
12.39416667
12.39638889
12.40166667
12.40166667
12.40444444
12.405
12.40527778
12.41722222
12.41888889
12.41972222
12.42138889
12.42305556
12.42444444
12.43388889
12.43833333
12.4425
12.45083333
12.45305556
12.45944444
12.46027778
12.46166667
12.46916667
12.46916667
12.48361111
12.48666667
12.49055556
12.50083333
12.50916667
12.51333333
12.51638889
12.51805556
12.52777778
12.53111111
12.535
12.53888889
12.53944444
12.54
12.54194444
12.5425
12.54527778
12.55777778
12.55833333
12.56444444
12.56777778
12.56944444
12.57333333
12.57361111
12.57361111
12.57444444
12.57805556
12.58638889
12.59472222
12.59722222
12.60055556
12.61
12.6125
12.61305556
12.61444444
12.61805556
12.61833333
12.62611111
12.6275
12.62805556
12.62861111
12.63
12.63111111
12.63472222
12.63972222
12.64333333
12.66333333
12.66888889
12.67
12.67222222
12.67361111
12.68333333
12.68444444
12.68583333
12.68972222
12.69111111
12.69444444
12.69805556
12.70222222
12.70666667
12.71194444
12.71222222
12.71416667
12.72666667
12.73083333
12.73194444
12.74222222
12.76527778
12.76833333
12.76861111
12.77027778
12.7725
12.77277778
12.77444444
12.77666667
12.78333333
12.78444444
12.78805556
12.79527778
12.79833333
12.80055556
12.80305556
12.80472222
12.82027778
12.82083333
12.83055556
12.83138889
12.83388889
12.83861111
12.84388889
12.845
12.86027778
12.86111111
12.86638889
12.86638889
12.87
12.87222222
12.88138889
12.88416667
12.88666667
12.89166667
12.9025
12.90861111
12.91111111
12.91555556
12.91611111
12.92027778
12.92388889
12.935
12.94111111
12.9425
12.94666667
12.94722222
12.94805556
12.94888889
12.95416667
12.97416667
12.97722222
12.97916667
12.98222222
12.98472222
12.99194444
12.99416667
12.99416667
12.99555556
13.00027778
13.00111111
13.00555556
13.02166667
13.02861111
13.0325
13.0325
13.04111111
13.04694444
13.05416667
13.05472222
13.06444444
13.06833333
13.07055556
13.07611111
13.08388889
13.08972222
13.09222222
13.09472222
13.09527778
13.09583333
13.0975
13.10861111
13.1225
13.12666667
13.12972222
13.13111111
13.13583333
13.13916667
13.14027778
13.14222222
13.14333333
13.14472222
13.14722222
13.14888889
13.15
13.16694444
13.1675
13.16972222
13.1725
13.17694444
13.17833333
13.17861111
13.18166667
13.18444444
13.19222222
13.19444444
13.20027778
13.205
13.205
13.20861111
13.21611111
13.22111111
13.225
13.2275
13.23777778
13.24111111
13.24222222
13.24694444
13.25
13.25388889
13.25861111
13.26388889
13.26638889
13.27027778
13.27444444
13.28305556
13.28583333
13.28777778
13.29555556
13.30361111
13.30583333
13.30805556
13.30861111
13.30916667
13.31527778
13.31861111
13.31944444
13.32777778
13.32833333
13.33861111
13.34138889
13.34472222
13.34861111
13.35055556
13.35055556
13.35138889
13.35194444
13.35416667
13.35527778
13.35777778
13.35861111
13.36416667
13.37666667
13.38805556
13.38888889
13.39333333
13.3975
13.39805556
13.4025
13.40583333
13.40888889
13.40972222
13.41
13.41666667
13.42
13.42194444
13.4225
13.42305556
13.42416667
13.42888889
13.42972222
13.43444444
13.435
13.43944444
13.44027778
13.45138889
13.45333333
13.46
13.46416667
13.46805556
13.47
13.47416667
13.48305556
13.485
13.49111111
13.49583333
13.49694444
13.49861111
13.49916667
13.50055556
13.50222222
13.50722222
13.50888889
13.50972222
13.51
13.51416667
13.51861111
13.52
13.52416667
13.52472222
13.52583333
13.52583333
13.52666667
13.52833333
13.53416667
13.535
13.5525
13.56055556
13.56361111
13.56472222
13.56861111
13.57277778
13.58083333
13.58388889
13.58444444
13.58611111
13.59138889
13.59777778
13.60222222
13.60555556
13.60972222
13.61777778
13.62222222
13.6275
13.63194444
13.63888889
13.64166667
13.64222222
13.65277778
13.65805556
13.66333333
13.66666667
13.67222222
13.6725
13.68055556
13.68166667
13.68638889
13.68833333
13.69
13.69694444
13.7
13.70027778
13.7025
13.70305556
13.71138889
13.71555556
13.72027778
13.7225
13.72666667
13.72972222
13.73083333
13.73833333
13.7425
13.74666667
13.74944444
13.75055556
13.75083333
13.75222222
13.75416667
13.76111111
13.76111111
13.76361111
13.7675
13.76833333
13.76916667
13.77
13.77111111
13.77583333
13.77666667
13.78277778
13.78388889
13.78416667
13.78444444
13.78666667
13.79194444
13.79805556
13.79972222
13.80138889
13.8025
13.80305556
13.80888889
13.81111111
13.81305556
13.82444444
13.82944444
13.82972222
13.83
13.83388889
13.83972222
13.84138889
13.84333333
13.845
13.84916667
13.8525
13.85805556
13.85888889
13.86111111
13.86222222
13.86277778
13.86444444
13.87138889
13.87555556
13.87666667
13.88361111
13.88666667
13.88805556
13.89027778
13.89416667
13.895
13.89888889
13.89916667
13.90361111
13.90416667
13.90611111
13.90722222
13.91305556
13.91555556
13.91777778
13.91944444
13.92638889
13.92638889
13.92833333
13.93027778
13.93833333
13.93833333
13.94055556
13.94305556
13.94416667
13.94444444
13.94611111
13.95555556
13.95638889
13.96194444
13.96444444
13.96611111
13.96833333
13.97166667
13.97333333
13.97583333
13.97972222
13.98555556
13.98666667
13.98694444
13.99111111
13.99166667
13.99305556
13.99333333
13.99361111
13.99388889
13.99638889
13.99888889
14.00111111
14.00638889
14.00666667
14.01083333
14.01111111
14.01194444
14.01222222
14.01388889
14.01944444
14.02138889
14.02194444
14.02305556
14.02777778
14.03027778
14.03444444
14.04194444
14.05527778
14.05833333
14.06222222
14.06277778
14.06888889
14.07722222
14.08111111
14.08722222
14.09083333
14.0925
14.09388889
14.09416667
14.09527778
14.10027778
14.10222222
14.10472222
14.11444444
14.12055556
14.12361111
14.12833333
14.13111111
14.13277778
14.13305556
14.13333333
14.13361111
14.13527778
14.13527778
14.13638889
14.13972222
14.14444444
14.15444444
14.15777778
14.16555556
14.17583333
14.17944444
14.17972222
14.19055556
14.19583333
14.19944444
14.20916667
14.21
14.21055556
14.21416667
14.215
14.21916667
14.22
14.22083333
14.22583333
14.23166667
14.23888889
14.23972222
14.24055556
14.24083333
14.24166667
14.24444444
14.24583333
14.2475
14.25
14.25527778
14.25777778
14.25861111
14.26222222
14.2625
14.26805556
14.27611111
14.28444444
14.285
14.28555556
14.29027778
14.29194444
14.2925
14.29305556
14.29361111
14.29388889
14.29444444
14.2975
14.29777778
14.29888889
14.29972222
14.3025
14.30666667
14.30888889
14.31305556
14.31694444
14.32
14.32194444
14.32277778
14.33055556
14.33583333
14.33833333
14.33861111
14.34111111
14.34416667
14.34777778
14.35833333
14.35916667
14.36027778
14.36583333
14.36805556
14.36916667
14.37
14.37416667
14.38777778
14.39722222
14.40666667
14.40805556
14.40888889
14.41388889
14.42
14.4225
14.42277778
14.42611111
14.42722222
14.43138889
14.43222222
14.44055556
14.4425
14.44388889
14.44555556
14.46138889
14.47833333
14.47888889
14.47944444
14.48444444
14.48666667
14.48833333
14.49138889
14.49361111
14.49444444
14.49472222
14.50138889
14.50305556
14.50472222
14.505
14.51083333
14.51388889
14.51611111
14.51638889
14.51972222
14.52416667
14.52944444
14.53055556
14.53444444
14.53527778
14.53583333
14.53666667
14.53694444
14.54194444
14.5425
14.54416667
14.54555556
14.55027778
14.55777778
14.56388889
14.56388889
14.56555556
14.56611111
14.5675
14.57
14.57138889
14.58083333
14.58194444
14.58861111
14.58944444
14.58944444
14.59
14.59
14.59222222
14.59555556
14.60305556
14.60555556
14.60666667
14.60694444
14.61
14.615
14.61583333
14.6175
14.62
14.63111111
14.63305556
14.63444444
14.63861111
14.64527778
14.64555556
14.64555556
14.6525
14.65333333
14.65583333
14.66611111
14.66944444
14.67638889
14.67666667
14.67833333
14.69527778
14.70416667
14.70527778
14.70638889
14.70666667
14.70833333
14.70944444
14.71111111
14.71305556
14.71305556
14.71388889
14.72277778
14.72444444
14.72611111
14.72861111
14.72972222
14.73
14.73277778
14.73611111
14.73722222
14.74083333
14.745
14.74611111
14.74611111
14.74944444
14.76194444
14.76416667
14.77027778
14.77166667
14.77555556
14.77638889
14.78333333
14.78527778
14.78694444
14.79055556
14.79194444
14.79777778
14.79972222
14.80055556
14.80361111
14.80444444
14.805
14.81472222
14.82333333
14.82472222
14.82472222
14.82611111
14.82861111
14.83083333
14.835
14.8375
14.83888889
14.84555556
14.84861111
14.84888889
14.85027778
14.85888889
14.85972222
14.86555556
14.86583333
14.86638889
14.86916667
14.87055556
14.87333333
14.87333333
14.87416667
14.88194444
14.88416667
14.89055556
14.89333333
14.895
14.89666667
14.9025
14.90305556
14.90444444
14.90666667
14.90722222
14.90777778
14.90972222
14.91027778
14.91166667
14.92055556
14.92222222
14.93166667
14.95194444
14.955
14.9575
14.95972222
14.96138889
14.9625
14.96388889
14.96722222
14.97083333
14.97805556
14.97972222
14.98611111
14.98833333
14.99
14.99722222
14.99972222
15.005
15.00666667
15.01361111
15.01611111
15.01972222
15.02666667
15.02722222
15.02888889
15.02916667
15.03222222
15.03527778
15.03694444
15.03722222
15.0375
15.03805556
15.04305556
15.0475
15.04777778
15.04944444
15.05
15.05527778
15.05722222
15.06166667
15.06222222
15.06416667
15.065
15.06555556
15.07277778
15.07444444
15.08194444
15.08527778
15.08666667
15.09
15.09111111
15.09472222
15.09888889
15.10111111
15.10111111
15.10361111
15.105
15.10944444
15.11
15.11055556
15.11083333
15.11166667
15.11166667
15.11388889
15.1225
15.12888889
15.13472222
15.135
15.13638889
15.13861111
15.13888889
15.13972222
15.14166667
15.14333333
15.14361111
15.14638889
15.14805556
15.15
15.15027778
15.155
15.15916667
15.16
15.16305556
15.16361111
15.16361111
15.17722222
15.18083333
15.18611111
15.19
15.1925
15.19277778
15.19333333
15.19611111
15.20611111
15.20722222
15.20805556
15.21416667
15.21638889
15.22277778
15.23111111
15.23555556
15.24527778
15.24611111
15.24805556
15.25583333
15.26027778
15.26305556
15.26333333
15.26472222
15.26888889
15.27277778
15.2775
15.28805556
15.29361111
15.29611111
15.29805556
15.29944444
15.30861111
15.31527778
15.31722222
15.31944444
15.3225
15.32611111
15.32666667
15.33166667
15.33333333
15.33388889
15.34361111
15.35305556
15.37138889
15.37361111
15.37611111
15.38694444
15.39305556
15.40111111
15.40444444
15.41472222
15.41972222
15.42027778
15.42194444
15.42472222
15.42666667
15.42861111
15.43194444
15.43611111
15.44083333
15.44111111
15.44166667
15.44333333
15.455
15.45722222
15.45777778
15.47722222
15.48305556
15.48583333
15.48611111
15.49138889
15.4925
15.49777778
15.49944444
15.50416667
15.50861111
15.51194444
15.52194444
15.52638889
15.52944444
15.5425
15.54305556
15.5575
15.57944444
15.58
15.58
15.58333333
15.58333333
15.585
15.58611111
15.58611111
15.59055556
15.59444444
15.6025
15.61555556
15.61888889
15.61944444
15.62388889
15.62555556
15.63722222
15.63805556
15.64138889
15.64277778
15.64277778
15.64472222
15.645
15.64555556
15.64944444
15.65
15.65944444
15.66166667
15.67111111
15.68333333
15.68416667
15.69666667
15.71527778
15.71638889
15.71722222
15.71888889
15.7375
15.73916667
15.73916667
15.74166667
15.74277778
15.74583333
15.75444444
15.77416667
15.77416667
15.77527778
15.77555556
15.77805556
15.78111111
15.78222222
15.78638889
15.78833333
15.79333333
15.79638889
15.79722222
15.80305556
15.81861111
15.82194444
15.83555556
15.84027778
15.84611111
15.84694444
15.85694444
15.87583333
15.87944444
15.88111111
15.89583333
15.89861111
15.90888889
15.90888889
15.91083333
15.91916667
15.925
15.93916667
15.95083333
15.95194444
15.95805556
15.95833333
15.96055556
15.96916667
15.96972222
15.97638889
15.98388889
15.98583333
15.98805556
15.98916667
15.99444444
15.99555556
16.01
16.02
16.02777778
16.02833333
16.04416667
16.05027778
16.05222222
16.05333333
16.06138889
16.08555556
16.08861111
16.08888889
16.10138889
16.12027778
16.12805556
16.13
16.13472222
16.14777778
16.15333333
16.15694444
16.15722222
16.15777778
16.15805556
16.16027778
16.16583333
16.16638889
16.17361111
16.18166667
16.19555556
16.19722222
16.1975
16.1975
16.19833333
16.20083333
16.21388889
16.21888889
16.22444444
16.235
16.24194444
16.24416667
16.2475
16.24777778
16.26027778
16.26611111
16.26722222
16.28138889
16.2825
16.28833333
16.29527778
16.29722222
16.30388889
16.31555556
16.31638889
16.3225
16.32638889
16.34027778
16.345
16.34666667
16.34722222
16.35861111
16.36666667
16.36944444
16.37
16.37361111
16.38055556
16.38694444
16.39027778
16.39638889
16.40083333
16.40972222
16.415
16.41583333
16.42083333
16.42416667
16.43694444
16.44222222
16.44888889
16.455
16.46138889
16.46666667
16.47138889
16.47333333
16.47444444
16.47555556
16.47805556
16.48305556
16.48361111
16.49583333
16.49666667
16.515
16.51527778
16.52333333
16.52722222
16.53777778
16.55083333
16.555
16.56222222
16.57694444
16.58722222
16.58916667
16.60472222
16.60611111
16.60611111
16.6075
16.6125
16.615
16.61722222
16.62555556
16.62666667
16.62722222
16.63305556
16.63333333
16.63416667
16.64416667
16.65
16.6525
16.65611111
16.665
16.66638889
16.67138889
16.6775
16.68222222
16.68277778
16.68388889
16.68861111
16.69722222
16.71472222
16.715
16.71888889
16.72694444
16.74694444
16.75805556
16.76222222
16.77555556
16.77666667
16.78638889
16.78833333
16.80111111
16.815
16.81527778
16.81583333
16.83277778
16.8425
16.85638889
16.90055556
16.90805556
16.91
16.93138889
16.94944444
16.95138889
16.96611111
17.02361111
17.04388889
17.0625
17.06472222
17.06972222
17.08638889
17.13777778
17.21361111
17.25527778
17.26166667
17.31166667
17.42305556
17.68027778
17.69555556
17.74166667
18.28583333
18.41
18.82777778
